shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
C1410086,-16.963006,145.740069,30003
C1410086,-16.962120,145.740160,30004
C1410086,-16.961940,145.738273,30005
C1410086,-16.962005,145.738042,30006
C1410086,-16.962178,145.737774,30007
C1410086,-16.962441,145.737443,30008
C1410086,-16.962641,145.737156,30009
C1410086,-16.962690,145.736927,30010
C1410086,-16.962618,145.736163,30011
C1410086,-16.962574,145.735651,30012
C1410086,-16.962606,145.735459,30013
C1410086,-16.962728,145.735289,30014
C1410086,-16.962874,145.735205,30015
C1410086,-16.963056,145.735118,30016
C1410086,-16.963282,145.735052,30017
C1410086,-16.963460,145.734963,30018
C1410086,-16.963701,145.734711,30019
C1410086,-16.964001,145.734302,30020
C1410086,-16.964256,145.734120,30021
C1410086,-16.964694,145.733989,30022
C1410086,-16.964952,145.733861,30023
C1410086,-16.965476,145.733428,30024
C1410086,-16.966053,145.732997,30025
C1410086,-16.966644,145.732888,30026
C1410086,-16.966556,145.731868,30027
C1410086,-16.966556,145.731868,40001
C1410086,-16.966395,145.730023,40002
C1410086,-16.965331,145.730169,40003
C1410086,-16.964449,145.730261,40004
C1410086,-16.963979,145.730309,40005
C1410086,-16.963413,145.730368,40006
C1410086,-16.963413,145.730368,50001
C1410086,-16.962828,145.730430,50002
C1410086,-16.962756,145.729995,50003
C1410086,-16.962651,145.729824,50004
C1410086,-16.962469,145.729651,50005
C1410086,-16.961739,145.729119,50006
C1410086,-16.961404,145.728522,50007
C1410086,-16.961003,145.727763,50008
C1410086,-16.960964,145.727361,50009
C1410086,-16.959949,145.727453,50010
C1410086,-16.959254,145.727313,50011
C1410086,-16.959070,145.728141,50012
C1410086,-16.959070,145.728141,60001
C1410086,-16.959054,145.728215,60002
C1410086,-16.958943,145.728747,60003
C1410086,-16.958629,145.730260,60004
C1410086,-16.957952,145.733512,60005
C1410086,-16.957952,145.733512,70001
C1410086,-16.957903,145.733751,70002
C1410086,-16.957699,145.734733,70003
C1410086,-16.957381,145.736210,70004
C1410086,-16.957105,145.737511,70005
C1410086,-16.956946,145.738279,70006
C1410086,-16.956575,145.740057,70007
C1410086,-16.956372,145.741029,70008
C1410086,-16.956372,145.741029,80001
C1410086,-16.956066,145.742495,80002
C1410086,-16.955995,145.742584,80003
C1410086,-16.955211,145.742687,80004
C1410086,-16.954209,145.742772,80005
C1410086,-16.954209,145.742772,90001
C1410086,-16.953828,145.742805,90002
C1410086,-16.952713,145.742922,90003
C1410086,-16.951686,145.743027,90004
C1410086,-16.951223,145.743085,90005
C1410086,-16.951105,145.743115,90006
C1410086,-16.951016,145.743155,90007
C1410086,-16.950883,145.743241,90008
C1410086,-16.950250,145.742475,90009
C1410086,-16.950250,145.742475,100001
C1410086,-16.950121,145.742319,100002
C1410086,-16.948685,145.740561,100003
C1410086,-16.947843,145.739639,100004
C1410086,-16.946966,145.738955,100005
C1410086,-16.946303,145.738467,100006
C1410086,-16.946033,145.738309,100007
C1410086,-16.945746,145.738149,100008
C1410086,-16.945372,145.738071,100009
C1410086,-16.945087,145.738049,100010
C1410086,-16.945135,145.738249,100011
C1410086,-16.945191,145.738606,100012
C1410086,-16.945164,145.738780,100013
C1410086,-16.944997,145.738915,100014
C1410086,-16.944922,145.738941,100015
C1410086,-16.944570,145.739000,100016
C1410086,-16.944570,145.739000,110001
C1410086,-16.944446,145.739021,110002
C1410086,-16.943732,145.739261,110003
C1410086,-16.943239,145.739314,110004
C1410086,-16.943179,145.739305,110005
C1410086,-16.943037,145.739254,110006
C1410086,-16.942999,145.739228,110007
C1410086,-16.942887,145.738977,110008
C1410086,-16.942815,145.738808,110009
C1410086,-16.942565,145.739060,110010
C1410086,-16.942289,145.739469,110011
C1410086,-16.942289,145.739469,120001
C1410086,-16.941923,145.740008,120002
C1410086,-16.941217,145.741067,120003
C1410086,-16.940703,145.741841,120004
C1410086,-16.940540,145.742089,120005
C1410086,-16.940186,145.742632,120006
C1410086,-16.939770,145.743248,120007
C1410086,-16.939770,145.743248,130001
C1410086,-16.939283,145.743968,130002
C1410086,-16.938674,145.744960,130003
C1410086,-16.938654,145.745022,130004
C1410086,-16.938654,145.745022,140001
C1410086,-16.938517,145.745440,140002
C1410086,-16.938186,145.746341,140003
C1410086,-16.938143,145.746461,140004
C1410086,-16.937762,145.747520,140005
C1410086,-16.937339,145.748717,140006
C1410086,-16.937263,145.748928,140007
C1410086,-16.937263,145.748928,150001
C1410086,-16.936917,145.749886,150002
C1410086,-16.936463,145.751007,150003
C1410086,-16.935743,145.752753,150004
C1410086,-16.935552,145.753204,150005
C1410086,-16.935320,145.753772,150006
C1410086,-16.935320,145.753772,160001
C1410086,-16.935235,145.753980,160002
C1410086,-16.934912,145.754677,160003
C1410086,-16.934597,145.755113,160004
C1410086,-16.933970,145.754587,160005
C1410086,-16.933900,145.754529,160006
C1410086,-16.933923,145.754379,160007
C1410086,-16.933896,145.754288,160008
C1410086,-16.933596,145.754014,160009
C1410086,-16.933503,145.753679,160010
C1410086,-16.933097,145.753325,160011
C1410086,-16.933097,145.753325,170001
C1410086,-16.933040,145.753276,170002
C1410086,-16.932918,145.753309,170003
C1410086,-16.932667,145.753120,170004
C1410086,-16.932594,145.753112,170005
C1410086,-16.932515,145.753142,170006
C1410086,-16.932400,145.753265,170007
C1410086,-16.932317,145.753354,170008
C1410086,-16.932644,145.753633,170009
C1410086,-16.933811,145.754636,170010
C1410086,-16.933880,145.754695,170011
C1410086,-16.934506,145.755232,170012
C1410086,-16.934028,145.755853,170013
C1410086,-16.933509,145.756446,170014
C1410086,-16.933385,145.756593,170015
C1410086,-16.933183,145.756760,170016
C1410086,-16.932718,145.757003,170017
C1410086,-16.931816,145.757383,170018
C1410086,-16.931078,145.757692,170019
C1410086,-16.931078,145.757692,180001
C1410086,-16.930017,145.758136,180002
C1410086,-16.929421,145.758403,180003
C1410086,-16.929166,145.758563,180004
C1410086,-16.928920,145.758824,180005
C1410086,-16.928920,145.758824,190001
C1410086,-16.928831,145.758919,190002
C1410086,-16.928662,145.759144,190003
C1410086,-16.928140,145.759885,190004
C1410086,-16.926815,145.761895,190005
C1410086,-16.926370,145.762536,190006
C1410086,-16.926212,145.762747,190007
C1410086,-16.925577,145.763613,190008
C1410086,-16.925279,145.763986,190009
C1410086,-16.925279,145.763986,200001
C1410086,-16.924959,145.764390,200002
C1410086,-16.924605,145.764829,200003
C1410086,-16.924318,145.765194,200004
C1410086,-16.923742,145.765935,200005
C1410086,-16.923652,145.766092,200006
C1410086,-16.923588,145.766284,200007
C1410086,-16.923495,145.766627,200008
C1410086,-16.923394,145.766895,200009
C1410086,-16.922962,145.767462,200010
C1410086,-16.922636,145.767865,200011
C1410086,-16.921853,145.768864,200012
C1410086,-16.921578,145.769217,200013
C1410086,-16.921124,145.769798,200014
C1410086,-16.920746,145.770264,200015
C1410086,-16.920746,145.770264,210001
C1410086,-16.920348,145.770756,210002
C1410086,-16.920286,145.770834,210003
C1410086,-16.919504,145.771852,210004
C1410086,-16.918780,145.772703,210005
C1410086,-16.918755,145.772700,210006
C1410086,-16.918716,145.772704,210007
C1410086,-16.918678,145.772717,210008
C1410086,-16.918644,145.772738,210009
C1410086,-16.918614,145.772766,210010
C1410086,-16.918608,145.772775,210011
C1410086,-16.918591,145.772799,210012
C1410086,-16.918574,145.772837,210013
C1410086,-16.918567,145.772877,210014
C1410086,-16.918567,145.772919,210015
C1410086,-16.918577,145.772964,210016
C1410086,-16.918591,145.772997,210017
C1410086,-16.918614,145.773030,210018
C1410086,-16.918644,145.773058,210019
C1410086,-16.918678,145.773079,210020
C1410086,-16.918721,145.773093,210021
C1410086,-16.918755,145.773096,210022
C1410086,-16.918794,145.773092,210023
C1410086,-16.918832,145.773079,210024
C1410086,-16.918866,145.773058,210025
C1410086,-16.918896,145.773030,210026
C1410086,-16.918899,145.773025,210027
C1410086,-16.920400,145.774344,210028
C1410086,-16.920781,145.774670,210029
C1410086,-16.920781,145.774670,220001
C1410086,-16.921712,145.775464,220002
C1410086,-16.922087,145.775784,220003
C1410086,-16.922370,145.776024,220004
C1410086,-16.923787,145.777223,220005
C1410086,-16.924569,145.776196,220006
C1410086,-16.924843,145.775865,220007
C1410086,-16.924843,145.775865,230001
C1410086,-16.925412,145.775177,230002
C1410086,-16.925444,145.775134,230003
C1410086,-16.926226,145.774178,230004
C1410086,-16.927183,145.772929,230005
C1410086,-16.925208,145.771189,230006
C1420145,-17.025693,145.729939,10001
C1420145,-17.025399,145.730721,10002
C1420145,-17.025294,145.730904,10003
C1420145,-17.025018,145.730726,10004
C1420145,-17.024492,145.730320,10005
C1420145,-17.023395,145.729447,10006
C1420145,-17.022779,145.728922,10007
C1420145,-17.022564,145.728753,10008
C1420145,-17.022308,145.728638,10009
C1420145,-17.022124,145.728578,10010
C1420145,-17.021905,145.728558,10011
C1420145,-17.021832,145.728522,10012
C1420145,-17.021657,145.728512,10013
C1420145,-17.021554,145.728462,10014
C1420145,-17.021418,145.727893,10015
C1420145,-17.021377,145.727591,10016
C1420145,-17.021377,145.727477,10017
C1420145,-17.021395,145.727471,10018
C1420145,-17.021416,145.727458,10019
C1420145,-17.021434,145.727441,10020
C1420145,-17.021449,145.727420,10021
C1420145,-17.021459,145.727397,10022
C1420145,-17.021462,145.727382,10023
C1420145,-17.021464,145.727372,10024
C1420145,-17.021464,145.727346,10025
C1420145,-17.021458,145.727321,10026
C1420145,-17.021449,145.727298,10027
C1420145,-17.021434,145.727277,10028
C1420145,-17.021416,145.727260,10029
C1420145,-17.021407,145.727255,10030
C1420145,-17.021445,145.727035,10031
C1420145,-17.021489,145.726914,10032
C1420145,-17.021619,145.726609,10033
C1420145,-17.021744,145.726361,10034
C1420145,-17.021829,145.726194,10035
C1420145,-17.021873,145.726086,10036
C1420145,-17.021913,145.725967,10037
C1420145,-17.022070,145.725392,10038
C1420145,-17.022101,145.725250,10039
C1420145,-17.022171,145.724950,10040
C1420145,-17.022245,145.724592,10041
C1420145,-17.022245,145.724464,10042
C1420145,-17.022234,145.724336,10043
C1420145,-17.022206,145.724210,10044
C1420145,-17.022169,145.724107,10045
C1420145,-17.022123,145.724015,10046
C1420145,-17.022033,145.723875,10047
C1420145,-17.021500,145.723107,10048
C1420145,-17.021467,145.723054,10049
C1420145,-17.021473,145.723039,10050
C1420145,-17.021478,145.723012,10051
C1420145,-17.021478,145.722984,10052
C1420145,-17.021473,145.722957,10053
C1420145,-17.021462,145.722931,10054
C1420145,-17.021456,145.722923,10055
C1420145,-17.021446,145.722908,10056
C1420145,-17.021426,145.722890,10057
C1420145,-17.021403,145.722876,10058
C1420145,-17.021378,145.722867,10059
C1420145,-17.021351,145.722864,10060
C1420145,-17.021323,145.722867,10061
C1420145,-17.021315,145.722870,10062
C1420145,-17.021299,145.722876,10063
C1420145,-17.021276,145.722890,10064
C1420145,-17.021256,145.722908,10065
C1420145,-17.021239,145.722934,10066
C1420145,-17.021229,145.722957,10067
C1420145,-17.021224,145.722984,10068
C1420145,-17.021224,145.723012,10069
C1420145,-17.021229,145.723039,10070
C1420145,-17.021240,145.723065,10071
C1420145,-17.021255,145.723087,10072
C1420145,-17.021275,145.723106,10073
C1420145,-17.021299,145.723120,10074
C1420145,-17.021324,145.723129,10075
C1420145,-17.021351,145.723132,10076
C1420145,-17.021366,145.723130,10077
C1420145,-17.021803,145.723719,10078
C1420145,-17.022044,145.724061,10079
C1420145,-17.022118,145.724228,10080
C1420145,-17.022149,145.724434,10081
C1420145,-17.022140,145.724645,10082
C1420145,-17.022070,145.724962,10083
C1420145,-17.022070,145.724962,20001
C1420145,-17.022011,145.725232,20002
C1420145,-17.021904,145.725672,20003
C1420145,-17.021796,145.726029,20004
C1420145,-17.021671,145.726297,20005
C1420145,-17.021474,145.726705,20006
C1420145,-17.021389,145.726955,20007
C1420145,-17.021313,145.727242,20008
C1420145,-17.021299,145.727247,20009
C1420145,-17.021278,145.727260,20010
C1420145,-17.021260,145.727277,20011
C1420145,-17.021245,145.727298,20012
C1420145,-17.021235,145.727321,20013
C1420145,-17.021229,145.727346,20014
C1420145,-17.021230,145.727358,20015
C1420145,-17.021230,145.727372,20016
C1420145,-17.021235,145.727397,20017
C1420145,-17.021245,145.727420,20018
C1420145,-17.021260,145.727441,20019
C1420145,-17.021280,145.727459,20020
C1420145,-17.021280,145.727563,20021
C1420145,-17.021287,145.727689,20022
C1420145,-17.021326,145.727898,20023
C1420145,-17.021510,145.728629,20024
C1420145,-17.020667,145.728842,20025
C1420145,-17.020169,145.728975,20026
C1420145,-17.020011,145.729012,20027
C1420145,-17.019862,145.729018,20028
C1420145,-17.019529,145.729034,20029
C1420145,-17.019291,145.729033,20030
C1420145,-17.019114,145.728981,20031
C1420145,-17.018854,145.728370,20032
C1420145,-17.018752,145.728127,20033
C1420145,-17.018631,145.727811,20034
C1420145,-17.018631,145.727811,30001
C1420145,-17.018483,145.727426,30002
C1420145,-17.018502,145.727402,30003
C1420145,-17.018511,145.727380,30004
C1420145,-17.018516,145.727356,30005
C1420145,-17.018516,145.727332,30006
C1420145,-17.018511,145.727308,30007
C1420145,-17.018502,145.727286,30008
C1420145,-17.018490,145.727270,30009
C1420145,-17.018471,145.727250,30010
C1420145,-17.018451,145.727238,30011
C1420145,-17.018422,145.727230,30012
C1420145,-17.018305,145.726981,30013
C1420145,-17.018232,145.726892,30014
C1420145,-17.018153,145.726821,30015
C1420145,-17.017219,145.724328,30016
C1420145,-17.017219,145.724328,40001
C1420145,-17.017183,145.724233,40002
C1420145,-17.016866,145.723476,40003
C1420145,-17.016734,145.723259,40004
C1420145,-17.016748,145.723246,40005
C1420145,-17.016761,145.723227,40006
C1420145,-17.016770,145.723206,40007
C1420145,-17.016775,145.723183,40008
C1420145,-17.016775,145.723161,40009
C1420145,-17.016770,145.723138,40010
C1420145,-17.016761,145.723117,40011
C1420145,-17.016758,145.723113,40012
C1420145,-17.016748,145.723098,40013
C1420145,-17.016732,145.723083,40014
C1420145,-17.016713,145.723072,40015
C1420145,-17.016692,145.723064,40016
C1420145,-17.016670,145.723062,40017
C1420145,-17.016648,145.723064,40018
C1420145,-17.016627,145.723072,40019
C1420145,-17.016608,145.723083,40020
C1420145,-17.016599,145.723092,40021
C1420145,-17.015465,145.722329,40022
C1420145,-17.015166,145.721996,40023
C1420145,-17.014768,145.721565,40024
C1420145,-17.013828,145.720549,40025
C1420145,-17.013496,145.720248,40026
C1420145,-17.013137,145.719936,40027
C1420145,-17.013147,145.719922,40028
C1420145,-17.013155,145.719903,40029
C1420145,-17.013159,145.719882,40030
C1420145,-17.013159,145.719862,40031
C1420145,-17.013155,145.719841,40032
C1420145,-17.013147,145.719822,40033
C1420145,-17.013135,145.719805,40034
C1420145,-17.013120,145.719791,40035
C1420145,-17.013103,145.719781,40036
C1420145,-17.013084,145.719774,40037
C1420145,-17.013064,145.719772,40038
C1420145,-17.013044,145.719774,40039
C1420145,-17.013025,145.719781,40040
C1420145,-17.013008,145.719791,40041
C1420145,-17.012991,145.719807,40042
C1420145,-17.012981,145.719822,40043
C1420145,-17.012973,145.719841,40044
C1420145,-17.012969,145.719862,40045
C1420145,-17.012969,145.719882,40046
C1420145,-17.012972,145.719903,40047
C1420145,-17.012981,145.719922,40048
C1420145,-17.012992,145.719938,40049
C1420145,-17.012430,145.720451,40050
C1420145,-17.012430,145.720451,50001
C1420145,-17.011916,145.720922,50002
C1420145,-17.010930,145.721773,50003
C1420145,-17.010915,145.721758,50004
C1420145,-17.010900,145.721749,50005
C1420145,-17.010884,145.721743,50006
C1420145,-17.010867,145.721741,50007
C1420145,-17.010850,145.721743,50008
C1420145,-17.010834,145.721749,50009
C1420145,-17.010816,145.721761,50010
C1420145,-17.009402,145.719933,50011
C1420145,-17.008073,145.718265,50012
C1420145,-17.007686,145.718513,50013
C1420145,-17.007686,145.718513,60001
C1420145,-17.007443,145.718669,60002
C1420145,-17.006921,145.719024,60003
C1420145,-17.006765,145.719099,60004
C1420145,-17.006648,145.719119,60005
C1420145,-17.006504,145.719119,60006
C1420145,-17.006322,145.719067,60007
C1420145,-17.005511,145.718778,60008
C1420145,-17.005142,145.718663,60009
C1420145,-17.005059,145.718604,60010
C1420145,-17.004737,145.718244,60011
C1420145,-17.004633,145.718194,60012
C1420145,-17.004532,145.718198,60013
C1420145,-17.004453,145.718238,60014
C1420145,-17.004354,145.718335,60015
C1420145,-17.004299,145.718402,60016
C1420145,-17.003508,145.719729,60017
C1420145,-17.003439,145.719959,60018
C1420145,-17.003359,145.720766,60019
C1420145,-17.003359,145.720766,70001
C1420145,-17.003325,145.721096,70002
C1420145,-17.003189,145.722161,70003
C1420145,-17.003197,145.722324,70004
C1420145,-17.003242,145.722526,70005
C1420145,-17.003326,145.722696,70006
C1420145,-17.003411,145.722788,70007
C1420145,-17.003401,145.722798,70008
C1420145,-17.003388,145.722816,70009
C1420145,-17.003380,145.722837,70010
C1420145,-17.003375,145.722859,70011
C1420145,-17.003375,145.722881,70012
C1420145,-17.003380,145.722903,70013
C1420145,-17.003388,145.722924,70014
C1420145,-17.003401,145.722942,70015
C1420145,-17.003414,145.722955,70016
C1420145,-17.003436,145.722969,70017
C1420145,-17.003456,145.722976,70018
C1420145,-17.003478,145.722978,70019
C1420145,-17.003500,145.722976,70020
C1420145,-17.003520,145.722969,70021
C1420145,-17.003539,145.722959,70022
C1420145,-17.003560,145.722935,70023
C1420145,-17.003701,145.723056,70024
C1420145,-17.003883,145.723140,70025
C1420145,-17.004049,145.723155,70026
C1420145,-17.004343,145.723141,70027
C1420145,-17.004714,145.723198,70028
C1420145,-17.005648,145.723592,70029
C1420145,-17.005819,145.723664,70030
C1420145,-17.005990,145.723798,70031
C1420145,-17.006331,145.724130,70032
C1420145,-17.006501,145.724302,70033
C1420145,-17.006659,145.724436,70034
C1420145,-17.006818,145.724576,70035
C1420145,-17.007013,145.724659,70036
C1420145,-17.007489,145.724831,70037
C1420145,-17.007831,145.724959,70038
C1420145,-17.008136,145.725087,70039
C1420145,-17.008331,145.725189,70040
C1420145,-17.008508,145.725342,70041
C1420145,-17.008783,145.725604,70042
C1420145,-17.009070,145.725891,70043
C1420145,-17.009235,145.726031,70044
C1420145,-17.009814,145.726338,70045
C1420145,-17.009999,145.726440,70046
C1420145,-17.009999,145.726440,80001
C1420145,-17.010162,145.726529,80002
C1420145,-17.010283,145.726578,80003
C1420145,-17.010412,145.726612,80004
C1420145,-17.010565,145.726638,80005
C1420145,-17.010821,145.726631,80006
C1420145,-17.011132,145.726670,80007
C1420145,-17.011401,145.726759,80008
C1420145,-17.011559,145.726836,80009
C1420145,-17.011730,145.726970,80010
C1420145,-17.011889,145.727155,80011
C1420145,-17.012054,145.727378,80012
C1420145,-17.012347,145.727889,80013
C1420145,-17.012426,145.728112,80014
C1420145,-17.012469,145.728380,80015
C1420145,-17.012432,145.728597,80016
C1420145,-17.012213,145.729318,80017
C1420145,-17.012078,145.729701,80018
C1420145,-17.011962,145.729937,80019
C1420145,-17.011834,145.730065,80020
C1420145,-17.011669,145.730147,80021
C1420145,-17.011505,145.730192,80022
C1420145,-17.011321,145.730186,80023
C1420145,-17.011169,145.730147,80024
C1420145,-17.010986,145.730026,80025
C1420145,-17.010827,145.729828,80026
C1420145,-17.010712,145.729567,80027
C1420145,-17.010656,145.729439,80028
C1420145,-17.010540,145.729222,80029
C1420145,-17.010443,145.729076,80030
C1420145,-17.010290,145.728948,80031
C1420145,-17.010119,145.728871,80032
C1420145,-17.009924,145.728845,80033
C1420145,-17.009741,145.728859,80034
C1420145,-17.008936,145.729120,80035
C1420145,-17.008429,145.729273,80036
C1420145,-17.008093,145.729427,80037
C1420145,-17.007880,145.729548,80038
C1420145,-17.007745,145.729675,80039
C1420145,-17.007611,145.729771,80040
C1420145,-17.007342,145.729899,80041
C1420145,-17.006964,145.730071,80042
C1420145,-17.006617,145.730224,80043
C1420145,-17.006563,145.730262,80044
C1420145,-17.006563,145.730262,90001
C1420145,-17.006366,145.730396,90002
C1420145,-17.006220,145.730549,90003
C1420145,-17.006110,145.730728,90004
C1420145,-17.006012,145.731022,90005
C1420145,-17.005811,145.731430,90006
C1420145,-17.005591,145.731775,90007
C1420145,-17.005335,145.732068,90008
C1420145,-17.005121,145.732241,90009
C1420145,-17.004443,145.732732,90010
C1420145,-17.004114,145.732975,90011
C1420145,-17.003918,145.733153,90012
C1420145,-17.003821,145.733313,90013
C1420145,-17.003754,145.733485,90014
C1420145,-17.003686,145.733913,90015
C1420145,-17.003699,145.734060,90016
C1420145,-17.000916,145.734360,90017
C1420145,-17.000054,145.734453,90018
C1420145,-17.000054,145.734453,100001
C1420145,-16.999138,145.734553,100002
C1420145,-16.999131,145.734522,100003
C1420145,-16.999116,145.734486,100004
C1420145,-16.999094,145.734455,100005
C1420145,-16.999066,145.734429,100006
C1420145,-16.999034,145.734409,100007
C1420145,-16.998999,145.734397,100008
C1420145,-16.998960,145.734393,100009
C1420145,-16.998925,145.734397,100010
C1420145,-16.998890,145.734409,100011
C1420145,-16.998858,145.734429,100012
C1420145,-16.998830,145.734455,100013
C1420145,-16.998808,145.734486,100014
C1420145,-16.998800,145.734506,100015
C1420145,-16.998789,145.734503,100016
C1420145,-16.998680,145.734561,100017
C1420145,-16.998535,145.734598,100018
C1420145,-16.997874,145.734662,100019
C1420145,-16.997559,145.734687,100020
C1420145,-16.996543,145.734745,100021
C1420145,-16.996194,145.734784,100022
C1420145,-16.995875,145.734871,100023
C1420145,-16.995636,145.734899,100024
C1420145,-16.995438,145.734915,100025
C1420145,-16.995217,145.734898,100026
C1420145,-16.995189,145.734901,100027
C1420145,-16.995171,145.734876,100028
C1420145,-16.995143,145.734849,100029
C1420145,-16.995110,145.734829,100030
C1420145,-16.995074,145.734817,100031
C1420145,-16.995036,145.734813,100032
C1420145,-16.995007,145.734816,100033
C1420145,-16.994998,145.734817,100034
C1420145,-16.994962,145.734829,100035
C1420145,-16.994929,145.734849,100036
C1420145,-16.994901,145.734876,100037
C1420145,-16.994878,145.734908,100038
C1420145,-16.994863,145.734944,100039
C1420145,-16.994857,145.734972,100040
C1420145,-16.994728,145.734998,100041
C1420145,-16.993789,145.735090,100042
C1420145,-16.992906,145.735191,100043
C1420145,-16.992756,145.735188,100044
C1420145,-16.992630,145.735172,100045
C1420145,-16.992525,145.735142,100046
C1420145,-16.992400,145.735078,100047
C1420145,-16.992284,145.735005,100048
C1420145,-16.992143,145.734945,100049
C1420145,-16.992001,145.734909,100050
C1420145,-16.991832,145.734903,100051
C1420145,-16.991558,145.734929,100052
C1420145,-16.991433,145.734961,100053
C1420145,-16.991327,145.735002,100054
C1420145,-16.991258,145.735034,100055
C1420145,-16.991140,145.735106,100056
C1420145,-16.991000,145.735237,100057
C1420145,-16.990894,145.735322,100058
C1420145,-16.990808,145.735365,100059
C1420145,-16.990688,145.735416,100060
C1420145,-16.990551,145.735439,100061
C1420145,-16.989897,145.735510,100062
C1420145,-16.988555,145.735662,100063
C1420145,-16.988349,145.735717,100064
C1420145,-16.988236,145.735761,100065
C1420145,-16.987979,145.735899,100066
C1420145,-16.987806,145.736011,100067
C1420145,-16.987696,145.736101,100068
C1420145,-16.987575,145.736216,100069
C1420145,-16.987351,145.736449,100070
C1420145,-16.987327,145.736441,100071
C1420145,-16.987290,145.736437,100072
C1420145,-16.987253,145.736441,100073
C1420145,-16.987218,145.736453,100074
C1420145,-16.987186,145.736473,100075
C1420145,-16.987158,145.736499,100076
C1420145,-16.987140,145.736524,100077
C1420145,-16.987136,145.736530,100078
C1420145,-16.987121,145.736566,100079
C1420145,-16.987113,145.736604,100080
C1420145,-16.987113,145.736642,100081
C1420145,-16.987121,145.736680,100082
C1420145,-16.987136,145.736716,100083
C1420145,-16.987158,145.736747,100084
C1420145,-16.987186,145.736773,100085
C1420145,-16.987200,145.736782,100086
C1420145,-16.987218,145.736793,100087
C1420145,-16.987253,145.736805,100088
C1420145,-16.987290,145.736809,100089
C1420145,-16.987306,145.736807,100090
C1420145,-16.987327,145.736805,100091
C1420145,-16.987362,145.736793,100092
C1420145,-16.987394,145.736773,100093
C1420145,-16.987422,145.736747,100094
C1420145,-16.987444,145.736716,100095
C1420145,-16.987459,145.736680,100096
C1420145,-16.987467,145.736642,100097
C1420145,-16.987467,145.736605,100098
C1420145,-16.988114,145.736877,100099
C1420145,-16.988258,145.736421,100100
C1420145,-16.988356,145.736320,100101
C1420145,-16.988495,145.736251,100102
C1420145,-16.989498,145.736150,100103
C1420145,-16.990631,145.736025,100104
C1420145,-16.990913,145.735998,100105
C1420145,-16.991173,145.736036,100106
C1420145,-16.991729,145.736270,100107
C1420145,-16.991959,145.736422,100108
C1420145,-16.992140,145.736655,100109
C1420145,-16.992237,145.736921,100110
C1420145,-16.992345,145.737325,100111
C1420145,-16.992612,145.738248,100112
C1420145,-16.991873,145.738451,100113
C1420145,-16.991681,145.738539,100114
C1420145,-16.991512,145.738679,100115
C1420145,-16.991197,145.739070,100116
C1420145,-16.990979,145.739317,100117
C1420145,-16.990748,145.739466,100118
C1420145,-16.990539,145.739544,100119
C1420145,-16.990286,145.739554,100120
C1420145,-16.989971,145.739535,100121
C1420145,-16.989922,145.739591,100122
C1420145,-16.989875,145.739635,100123
C1420145,-16.989822,145.739657,100124
C1420145,-16.989639,145.739651,100125
C1420145,-16.989639,145.739651,110001
C1420145,-16.989572,145.739649,110002
C1420145,-16.989535,145.739634,110003
C1420145,-16.989496,145.739596,110004
C1420145,-16.989441,145.739503,110005
C1420145,-16.989050,145.739480,110006
C1420145,-16.988943,145.739485,110007
C1420145,-16.988797,145.739535,110008
C1420145,-16.988795,145.739530,110009
C1420145,-16.988781,145.739495,110010
C1420145,-16.988760,145.739465,110011
C1420145,-16.988733,145.739439,110012
C1420145,-16.988701,145.739420,110013
C1420145,-16.988667,145.739409,110014
C1420145,-16.988631,145.739405,110015
C1420145,-16.988594,145.739409,110016
C1420145,-16.988561,145.739420,110017
C1420145,-16.988529,145.739439,110018
C1420145,-16.988502,145.739465,110019
C1420145,-16.988481,145.739495,110020
C1420145,-16.988466,145.739530,110021
C1420145,-16.988463,145.739544,110022
C1420145,-16.988373,145.739512,110023
C1420145,-16.988226,145.739498,110024
C1420145,-16.988083,145.739510,110025
C1420145,-16.987958,145.739554,110026
C1420145,-16.987578,145.739804,110027
C1420145,-16.987567,145.739776,110028
C1420145,-16.987527,145.739718,110029
C1420145,-16.987477,145.739671,110030
C1420145,-16.987418,145.739635,110031
C1420145,-16.987353,145.739613,110032
C1420145,-16.987319,145.739609,110033
C1420145,-16.987297,145.739531,110034
C1420145,-16.987260,145.739443,110035
C1420145,-16.987240,145.739365,110036
C1420145,-16.987236,145.739280,110037
C1420145,-16.987249,145.739172,110038
C1420145,-16.987280,145.738986,110039
C1420145,-16.987284,145.738905,110040
C1420145,-16.987240,145.738432,110041
C1420145,-16.987216,145.738210,110042
C1420145,-16.986933,145.738203,110043
C1420145,-16.986024,145.738147,110044
C1420145,-16.985969,145.738147,110045
C1420145,-16.985765,145.738181,110046
C1420145,-16.985615,145.738211,110047
C1420145,-16.985499,145.738250,110048
C1420145,-16.984871,145.738484,110049
C1420145,-16.984871,145.738484,120001
C1420145,-16.984538,145.738609,120002
C1420145,-16.984448,145.738655,120003
C1420145,-16.984274,145.738790,120004
C1420145,-16.984243,145.738772,120005
C1420145,-16.984210,145.738760,120006
C1420145,-16.984174,145.738756,120007
C1420145,-16.984138,145.738760,120008
C1420145,-16.984105,145.738772,120009
C1420145,-16.984074,145.738790,120010
C1420145,-16.984047,145.738815,120011
C1420145,-16.984026,145.738846,120012
C1420145,-16.984016,145.738871,120013
C1420145,-16.983934,145.738843,120014
C1420145,-16.983833,145.738830,120015
C1420145,-16.983556,145.738827,120016
